Rubrica natureza;Descrição natureza receita;Categoria econômica;Origem da receita;Especie da receita;Tipo da receita;Rubrica receita;Alínea da receita;Subalínea da receita;Desdobramento nível 1;Desdobramento nível 2;Desdobramento nível 3;Finalidade da receita;Forma de ingresso;Órgão;Unidade;Organograma;Valor orçado R$;Orçado atualizado R$;Orçado deduções R$;Valor lançado mês;Valor arrecadado mês;Valor arrecadado acumulado até o mês;Orçado líquido atualizado R$;Realizado (%)
 17125101000000; Cota-parte da Compensação Financeira pela Exploração de Recursos Minerais - CFEM - Principal; Receitas Correntes; Transferências Correntes; Transferências da União e de suas Entidades; Cota-parte da Compensação Financeira pela Exploração de Recursos Minerais - CFEM - Principal; Transferências das Compensações Financeiras pela Exploração de Recursos Naturais; Cota-parte da Compensação Financeira pela Exploração de Recursos Minerais - CFEM; ; Transferências das Compensações Financeiras pela Exploração de Recursos Naturais; Cota-parte da Compensação Financeira pela Exploração de Recursos Minerais - CFEM; Não se aplica; Cota-parte da Compensação Financeira pela Exploração de Recursos Minerais - CFEM - Principal; Arrecadações; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 125.968,00; R$ 125.968,00; R$ 0,00; R$ 0,00; R$ 7.752,65; R$ 7.752,65; R$ 125.968,00; 6.15
 17115201000000; Cota-Parte do Imposto Sobre a Propriedade Territorial Rural - Principal; Receitas Correntes; Transferências Correntes; Transferências da União e de suas Entidades; Cota-Parte do Imposto Sobre a Propriedade Territorial Rural - Principal; Transferências Decorrentes de Participação na Receita da União; Cota-Parte do Imposto Sobre a Propriedade Territorial Rural; ; Transferências Decorrentes de Participação na Receita da União; Cota-Parte do Imposto Sobre a Propriedade Territorial Rural; Não se aplica; Cota-Parte do Imposto Sobre a Propriedade Territorial Rural - Principal; Arrecadações; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 139.530,00; R$ 139.530,00; R$ 27.906,00; R$ 0,00; R$ 678,30; R$ 678,30; R$ 111.624,00; 0.46
 17115201000000; Cota-Parte do Imposto Sobre a Propriedade Territorial Rural - Principal; Receitas Correntes; Transferências Correntes; Transferências da União e de suas Entidades; Cota-Parte do Imposto Sobre a Propriedade Territorial Rural - Principal; Transferências Decorrentes de Participação na Receita da União; Cota-Parte do Imposto Sobre a Propriedade Territorial Rural; ; Transferências Decorrentes de Participação na Receita da União; Cota-Parte do Imposto Sobre a Propriedade Territorial Rural; Não se aplica; Cota-Parte do Imposto Sobre a Propriedade Territorial Rural - Principal; Arrecadações; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 921,52; R$ 1.599,82; R$ 0,00; 0.0
 17125101000000; Cota-parte da Compensação Financeira pela Exploração de Recursos Minerais - CFEM - Principal; Receitas Correntes; Transferências Correntes; Transferências da União e de suas Entidades; Cota-parte da Compensação Financeira pela Exploração de Recursos Minerais - CFEM - Principal; Transferências das Compensações Financeiras pela Exploração de Recursos Naturais; Cota-parte da Compensação Financeira pela Exploração de Recursos Minerais - CFEM; ; Transferências das Compensações Financeiras pela Exploração de Recursos Naturais; Cota-parte da Compensação Financeira pela Exploração de Recursos Minerais - CFEM; Não se aplica; Cota-parte da Compensação Financeira pela Exploração de Recursos Minerais - CFEM - Principal; Arrecadações; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 6.097,28; R$ 13.849,93; R$ 0,00; 0.0
 17115201000000; Cota-Parte do Imposto Sobre a Propriedade Territorial Rural - Principal; Receitas Correntes; Transferências Correntes; Transferências da União e de suas Entidades; Cota-Parte do Imposto Sobre a Propriedade Territorial Rural - Principal; Transferências Decorrentes de Participação na Receita da União; Cota-Parte do Imposto Sobre a Propriedade Territorial Rural; ; Transferências Decorrentes de Participação na Receita da União; Cota-Parte do Imposto Sobre a Propriedade Territorial Rural; Não se aplica; Cota-Parte do Imposto Sobre a Propriedade Territorial Rural - Principal; Arrecadações; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 673,45; R$ 2.273,27; R$ 0,00; 0.0
 17125101000000; Cota-parte da Compensação Financeira pela Exploração de Recursos Minerais - CFEM - Principal; Receitas Correntes; Transferências Correntes; Transferências da União e de suas Entidades; Cota-parte da Compensação Financeira pela Exploração de Recursos Minerais - CFEM - Principal; Transferências das Compensações Financeiras pela Exploração de Recursos Naturais; Cota-parte da Compensação Financeira pela Exploração de Recursos Minerais - CFEM; ; Transferências das Compensações Financeiras pela Exploração de Recursos Naturais; Cota-parte da Compensação Financeira pela Exploração de Recursos Minerais - CFEM; Não se aplica; Cota-parte da Compensação Financeira pela Exploração de Recursos Minerais - CFEM - Principal; Arrecadações; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 4.271,43; R$ 18.121,36; R$ 0,00; 0.0
 17115201000000; Cota-Parte do Imposto Sobre a Propriedade Territorial Rural - Principal; Receitas Correntes; Transferências Correntes; Transferências da União e de suas Entidades; Cota-Parte do Imposto Sobre a Propriedade Territorial Rural - Principal; Transferências Decorrentes de Participação na Receita da União; Cota-Parte do Imposto Sobre a Propriedade Territorial Rural; ; Transferências Decorrentes de Participação na Receita da União; Cota-Parte do Imposto Sobre a Propriedade Territorial Rural; Não se aplica; Cota-Parte do Imposto Sobre a Propriedade Territorial Rural - Principal; Arrecadações; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 312,71; R$ 2.585,98; R$ 0,00; 0.0
 17125101000000; Cota-parte da Compensação Financeira pela Exploração de Recursos Minerais - CFEM - Principal; Receitas Correntes; Transferências Correntes; Transferências da União e de suas Entidades; Cota-parte da Compensação Financeira pela Exploração de Recursos Minerais - CFEM - Principal; Transferências das Compensações Financeiras pela Exploração de Recursos Naturais; Cota-parte da Compensação Financeira pela Exploração de Recursos Minerais - CFEM; ; Transferências das Compensações Financeiras pela Exploração de Recursos Naturais; Cota-parte da Compensação Financeira pela Exploração de Recursos Minerais - CFEM; Não se aplica; Cota-parte da Compensação Financeira pela Exploração de Recursos Minerais - CFEM - Principal; Arrecadações; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 3.241,96; R$ 21.363,32; R$ 0,00; 0.0
 17115201000000; Cota-Parte do Imposto Sobre a Propriedade Territorial Rural - Principal; Receitas Correntes; Transferências Correntes; Transferências da União e de suas Entidades; Cota-Parte do Imposto Sobre a Propriedade Territorial Rural - Principal; Transferências Decorrentes de Participação na Receita da União; Cota-Parte do Imposto Sobre a Propriedade Territorial Rural; ; Transferências Decorrentes de Participação na Receita da União; Cota-Parte do Imposto Sobre a Propriedade Territorial Rural; Não se aplica; Cota-Parte do Imposto Sobre a Propriedade Territorial Rural - Principal; Arrecadações; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 104,80; R$ 2.690,78; R$ 0,00; 0.0
 17125101000000; Cota-parte da Compensação Financeira pela Exploração de Recursos Minerais - CFEM - Principal; Receitas Correntes; Transferências Correntes; Transferências da União e de suas Entidades; Cota-parte da Compensação Financeira pela Exploração de Recursos Minerais - CFEM - Principal; Transferências das Compensações Financeiras pela Exploração de Recursos Naturais; Cota-parte da Compensação Financeira pela Exploração de Recursos Minerais - CFEM; ; Transferências das Compensações Financeiras pela Exploração de Recursos Naturais; Cota-parte da Compensação Financeira pela Exploração de Recursos Minerais - CFEM; Não se aplica; Cota-parte da Compensação Financeira pela Exploração de Recursos Minerais - CFEM - Principal; Arrecadações; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 5.263,26; R$ 26.626,58; R$ 0,00; 0.0
 11210101990000; TPP - Tx Outras; Receitas Correntes; Impostos, Taxas e Contribuições de Melhoria; Taxas; Taxas de Inspeção; Taxas pelo Exercício do Poder de Polícia; Taxas de Inspeção, Controle e Fiscalização; ; Taxas pelo Exercício do Poder de Polícia; Taxas de Inspeção, Controle e Fiscalização; Não se aplica; TPP - Tx Outras; Arrecadações; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 452.731,00; R$ 452.731,00; R$ 0,00; R$ 0,00; R$ 53.142,74; R$ 53.142,74; R$ 452.731,00; 11.74
 11210101990000; TPP - Tx Outras; Receitas Correntes; Impostos, Taxas e Contribuições de Melhoria; Taxas; Taxas de Inspeção; Taxas pelo Exercício do Poder de Polícia; Taxas de Inspeção, Controle e Fiscalização; ; Taxas pelo Exercício do Poder de Polícia; Taxas de Inspeção, Controle e Fiscalização; Não se aplica; TPP - Tx Outras; Arrecadações; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 1.789,72; R$ 54.932,46; R$ 0,00; 0.0
 11210101990000; TPP - Tx Outras; Receitas Correntes; Impostos, Taxas e Contribuições de Melhoria; Taxas; Taxas de Inspeção; Taxas pelo Exercício do Poder de Polícia; Taxas de Inspeção, Controle e Fiscalização; ; Taxas pelo Exercício do Poder de Polícia; Taxas de Inspeção, Controle e Fiscalização; Não se aplica; TPP - Tx Outras; Arrecadações; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 1.160,00; R$ 56.092,46; R$ 0,00; 0.0
 11210101990000; TPP - Tx Outras; Receitas Correntes; Impostos, Taxas e Contribuições de Melhoria; Taxas; Taxas de Inspeção; Taxas pelo Exercício do Poder de Polícia; Taxas de Inspeção, Controle e Fiscalização; ; Taxas pelo Exercício do Poder de Polícia; Taxas de Inspeção, Controle e Fiscalização; Não se aplica; TPP - Tx Outras; Arrecadações; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 68.160,00; R$ 124.252,46; R$ 0,00; 0.0
 11215001000000; Taxa de Fiscalização de Vigilância Sanitária - Principal; Receitas Correntes; Impostos, Taxas e Contribuições de Melhoria; Taxas; Taxa de Fiscalização de Vigilância Sanitária - Principal; Taxas pelo Exercício do Poder de Polícia; Taxa de Fiscalização de Vigilância Sanitária; ; Taxas pelo Exercício do Poder de Polícia; Taxa de Fiscalização de Vigilância Sanitária; Não se aplica; Taxa de Fiscalização de Vigilância Sanitária - Principal; Arrecadações; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 594.271,00; R$ 594.271,00; R$ 0,00; R$ 0,00; R$ 1.154,58; R$ 1.154,58; R$ 594.271,00; 0.19
 11215001000000; Taxa de Fiscalização de Vigilância Sanitária - Principal; Receitas Correntes; Impostos, Taxas e Contribuições de Melhoria; Taxas; Taxa de Fiscalização de Vigilância Sanitária - Principal; Taxas pelo Exercício do Poder de Polícia; Taxa de Fiscalização de Vigilância Sanitária; ; Taxas pelo Exercício do Poder de Polícia; Taxa de Fiscalização de Vigilância Sanitária; Não se aplica; Taxa de Fiscalização de Vigilância Sanitária - Principal; Arrecadações; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 26.099,30; R$ 27.253,88; R$ 0,00; 0.0
 11215001000000; Taxa de Fiscalização de Vigilância Sanitária - Principal; Receitas Correntes; Impostos, Taxas e Contribuições de Melhoria; Taxas; Taxa de Fiscalização de Vigilância Sanitária - Principal; Taxas pelo Exercício do Poder de Polícia; Taxa de Fiscalização de Vigilância Sanitária; ; Taxas pelo Exercício do Poder de Polícia; Taxa de Fiscalização de Vigilância Sanitária; Não se aplica; Taxa de Fiscalização de Vigilância Sanitária - Principal; Arrecadações; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 4.334,50; R$ 38.402,96; R$ 0,00; 0.0
 11215001000000; Taxa de Fiscalização de Vigilância Sanitária - Principal; Receitas Correntes; Impostos, Taxas e Contribuições de Melhoria; Taxas; Taxa de Fiscalização de Vigilância Sanitária - Principal; Taxas pelo Exercício do Poder de Polícia; Taxa de Fiscalização de Vigilância Sanitária; ; Taxas pelo Exercício do Poder de Polícia; Taxa de Fiscalização de Vigilância Sanitária; Não se aplica; Taxa de Fiscalização de Vigilância Sanitária - Principal; Arrecadações; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 6.814,58; R$ 34.068,46; R$ 0,00; 0.0
 11225302000000; TPS Limpeza Pública e Manejo de Resíduos Sólidos - Multas e Juros; Receitas Correntes; Impostos, Taxas e Contribuições de Melhoria; Taxas; TPS Limpeza Pública e Manejo de Resíduos Sólidos - Multas e Juros; Taxas pela Prestação de Serviços; TPS Limpeza Pública e Manejo de Resíduos Sólidos; ; Taxas pela Prestação de Serviços; TPS Limpeza Pública e Manejo de Resíduos Sólidos; Não se aplica; TPS Limpeza Pública e Manejo de Resíduos Sólidos - Multas e Juros; Arrecadações; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 23.837,00; R$ 23.837,00; R$ 0,00; R$ 0,00; R$ 1.776,04; R$ 1.776,04; R$ 23.837,00; 7.45
 11145114000000; Imposto sobre Serviços de Qualquer Natureza - ISSQN - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa; Receitas Correntes; Impostos, Taxas e Contribuições de Melhoria; Impostos; Imposto sobre Serviços de Qualquer Natureza - ISSQN - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa; Impostos sobre Produção, Circulação e Serviços; Impostos sobre Serviços; Imposto sobre Serviços de Qualquer Natureza - ISSQN; Impostos sobre Produção, Circulação e Serviços; Impostos sobre Serviços; Imposto sobre Serviços de Qualquer Natureza - ISSQN; Imposto sobre Serviços de Qualquer Natureza - ISSQN - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa; Arrecadações; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 775,00; R$ 775,00; R$ 0,00; R$ 0,00; R$ 142,42; R$ 142,42; R$ 775,00; 1.61
 11220103000000; Taxas pela Prestação de Serviços em Geral - Dívida Ativa; Receitas Correntes; Impostos, Taxas e Contribuições de Melhoria; Taxas; Taxas pela Prestação de Serviços em Geral - Dívida Ativa; Taxas pela Prestação de Serviços; Taxas pela Prestação de Serviços; ; Taxas pela Prestação de Serviços; Taxas pela Prestação de Serviços; Não se aplica; Taxas pela Prestação de Serviços em Geral - Dívida Ativa; Arrecadações; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 467.390,00; R$ 467.390,00; R$ 0,00; R$ 0,00; R$ 2.185,78; R$ 2.185,78; R$ 467.390,00; 0.47
 11210104000000; Taxas de Inspeção, Contr. e Fisc. - DA - Multas e Juros; Receitas Correntes; Impostos, Taxas e Contribuições de Melhoria; Taxas; Taxas de Inspeção, Contr. e Fisc. - DA - Multas e Juros; Taxas pelo Exercício do Poder de Polícia; Taxas de Inspeção, Controle e Fiscalização; ; Taxas pelo Exercício do Poder de Polícia; Taxas de Inspeção, Controle e Fiscalização; Não se aplica; Taxas de Inspeção, Contr. e Fisc. - DA - Multas e Juros; Arrecadações; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 2.963,00; R$ 2.963,00; R$ 0,00; R$ 0,00; R$ 78,69; R$ 78,69; R$ 2.963,00; 2.31
 11145113000000; Imposto sobre Serviços de Qualquer Natureza - ISSQN - Dívida Ativa; Receitas Correntes; Impostos, Taxas e Contribuições de Melhoria; Impostos; Imposto sobre Serviços de Qualquer Natureza - ISSQN - Dívida Ativa; Impostos sobre Produção, Circulação e Serviços; Impostos sobre Serviços; Imposto sobre Serviços de Qualquer Natureza - ISSQN; Impostos sobre Produção, Circulação e Serviços; Impostos sobre Serviços; Imposto sobre Serviços de Qualquer Natureza - ISSQN; Imposto sobre Serviços de Qualquer Natureza - ISSQN - Dívida Ativa; Arrecadações; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 10.427,00; R$ 10.427,00; R$ 0,00; R$ 0,00; R$ 31.134,74; R$ 31.134,74; R$ 10.427,00; 298.6
