data;numero_empenho;rel_orgao;detalhamento_do_elemento;descricao;valor_empenhado;valor_liquido;valor_pago
 22/01/2019;17; Camara Municipal de Balneario Gaivota; Contribuições Previdenciárias - INSS; PELA DESPESA DE ENCARGOS PATRONAIS EMPENHADA REFERENTE MENSAL/FÉRIAS 01/19;R$ 6.102,33;R$ 6.102,33;R$ 6.102,33
 22/01/2019;18; Camara Municipal de Balneario Gaivota; Contribuições Previdenciárias - INSS; PELA DESPESA DE ENCARGOS PATRONAIS EMPENHADA REFERENTE MENSAL/FÉRIAS 01/19;R$ 6.356,95;R$ 6.356,95;R$ 6.356,95
 02/01/2019;27; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; Outras Despesas de exercícios Anteriores; REFERENTE PARCELAMENTO INSS Nº: 618365680.;R$ 27.817,92;R$ 25.909,88;R$ 25.909,88
 31/12/2018;3529; GABINETE DO PREFEITO; Contribuições Previdenciárias - INSS; PELA DESPESA DE ENCARGOS PATRONAIS EMPENHADA REFERENTE MENSAL/FÉRIAS 12/18;R$ 5.254,44;R$ 5.254,44;R$ 0,00
 31/12/2018;3530; GABINETE DO PREFEITO; Contribuições Previdenciárias - INSS; PELA DESPESA DE ENCARGOS PATRONAIS EMPENHADA REFERENTE MENSAL/FÉRIAS 12/18;R$ 1.275,81;R$ 1.275,81;R$ 0,00
 31/12/2018;3531; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; Obrigações Patronais; PELA DESPESA DE ENCARGOS PATRONAIS EMPENHADA REFERENTE MENSAL/FÉRIAS 12/18;R$ 1.565,82;R$ 1.565,82;R$ 0,00
 31/12/2018;3532; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; Contribuições Previdenciárias - INSS; PELA DESPESA DE ENCARGOS PATRONAIS EMPENHADA REFERENTE MENSAL/FÉRIAS 12/18;R$ 15.546,25;R$ 15.546,25;R$ 150,20
 31/12/2018;3533; SECRETARIA DE ARRECADAÇÃO MUNICIPAL; Contribuições Previdenciárias - INSS; PELA DESPESA DE ENCARGOS PATRONAIS EMPENHADA REFERENTE MENSAL/FÉRIAS 12/18;R$ 5.911,38;R$ 5.911,38;R$ 0,00
 31/12/2018;3534; SECRETARIA DE OBRAS E SERVIÇOS URBANOS; Contribuições Previdenciárias - INSS; PELA DESPESA DE ENCARGOS PATRONAIS EMPENHADA REFERENTE MENSAL/FÉRIAS 12/18;R$ 2.171,12;R$ 2.171,12;R$ 0,00
 31/12/2018;3535; SECRETARIA DE OBRAS E SERVIÇOS URBANOS; Obrigações Patronais; PELA DESPESA DE ENCARGOS PATRONAIS EMPENHADA REFERENTE MENSAL/FÉRIAS 12/18;R$ 477,44;R$ 477,44;R$ 0,00
 31/12/2018;3536; SECRETARIA DE OBRAS E SERVIÇOS URBANOS; Contribuições Previdenciárias - INSS; PELA DESPESA DE ENCARGOS PATRONAIS EMPENHADA REFERENTE MENSAL/FÉRIAS 12/18;R$ 10.673,07;R$ 10.673,07;R$ 126,84
 31/12/2018;3537; SECRETARIA DE OBRAS E SERVIÇOS URBANOS; Obrigações Patronais; PELA DESPESA DE ENCARGOS PATRONAIS EMPENHADA REFERENTE MENSAL/FÉRIAS 12/18;R$ 313,36;R$ 313,36;R$ 0,00
 31/12/2018;3538; SECRETARIA DE OBRAS E SERVIÇOS URBANOS; Contribuições Previdenciárias - INSS; PELA DESPESA DE ENCARGOS PATRONAIS EMPENHADA REFERENTE MENSAL/FÉRIAS 12/18;R$ 7.168,33;R$ 7.168,33;R$ 63,42
 31/12/2018;3539; SECRETARIA DE EDUCAÇÃO; Obrigações Patronais; PELA DESPESA DE ENCARGOS PATRONAIS EMPENHADA REFERENTE MENSAL/FÉRIAS 12/18;R$ 318,72;R$ 318,72;R$ 0,00
 31/12/2018;3540; SECRETARIA DE EDUCAÇÃO; Contribuições Previdenciárias - INSS; PELA DESPESA DE ENCARGOS PATRONAIS EMPENHADA REFERENTE MENSAL/FÉRIAS 12/18;R$ 7.847,61;R$ 7.847,61;R$ 0,00
 31/12/2018;3541; SECRETARIA DE EDUCAÇÃO; Obrigações Patronais; PELA DESPESA DE ENCARGOS PATRONAIS EMPENHADA REFERENTE MENSAL/FÉRIAS 12/18;R$ 977,20;R$ 977,20;R$ 22,20
 31/12/2018;3542; SECRETARIA DE EDUCAÇÃO; Contribuições Previdenciárias - INSS; PELA DESPESA DE ENCARGOS PATRONAIS EMPENHADA REFERENTE MENSAL/FÉRIAS 12/18;R$ 17.549,33;R$ 17.549,33;R$ 285,39
 31/12/2018;3543; SECRETARIA DE EDUCAÇÃO; Obrigações Patronais; PELA DESPESA DE ENCARGOS PATRONAIS EMPENHADA REFERENTE MENSAL/FÉRIAS 12/18;R$ 8.485,95;R$ 8.485,95;R$ 907,38
 31/12/2018;3544; SECRETARIA DE EDUCAÇÃO; Contribuições Previdenciárias - INSS; PELA DESPESA DE ENCARGOS PATRONAIS EMPENHADA REFERENTE MENSAL/FÉRIAS 12/18;R$ 29.676,58;R$ 29.676,58;R$ 0,00
 31/12/2018;3545; SECRETARIA DE EDUCAÇÃO; Obrigações Patronais; PELA DESPESA DE ENCARGOS PATRONAIS EMPENHADA REFERENTE MENSAL/FÉRIAS 12/18;R$ 562,48;R$ 562,48;R$ 31,71
 31/12/2018;3546; SECRETARIA DE EDUCAÇÃO; Contribuições Previdenciárias - INSS; PELA DESPESA DE ENCARGOS PATRONAIS EMPENHADA REFERENTE MENSAL/FÉRIAS 12/18;R$ 7.926,99;R$ 7.926,99;R$ 0,00
 31/12/2018;3547; SECRETARIA DE EDUCAÇÃO; Obrigações Patronais; PELA DESPESA DE ENCARGOS PATRONAIS EMPENHADA REFERENTE MENSAL/FÉRIAS 12/18;R$ 12.804,63;R$ 12.804,63;R$ 941,80
 31/12/2018;3548; SECRETARIA DE EDUCAÇÃO; Contribuições Previdenciárias - INSS; PELA DESPESA DE ENCARGOS PATRONAIS EMPENHADA REFERENTE MENSAL/FÉRIAS 12/18;R$ 11.803,47;R$ 11.803,47;R$ 3.909,93
 31/12/2018;3549; SECRETARIA DE EDUCAÇÃO; Obrigações Patronais; PELA DESPESA DE ENCARGOS PATRONAIS EMPENHADA REFERENTE MENSAL/FÉRIAS 12/18;R$ 7.678,37;R$ 7.678,37;R$ 960,60
 31/12/2018;3550; SECRETARIA DE EDUCAÇÃO; Contribuições Previdenciárias - INSS; PELA DESPESA DE ENCARGOS PATRONAIS EMPENHADA REFERENTE MENSAL/FÉRIAS 12/18;R$ 248,32;R$ 248,32;R$ 0,00
 31/12/2018;3551; SECRETARIA DE DESENVOLVIMENTO SOCIAL; Contribuições Previdenciárias - INSS; PELA DESPESA DE ENCARGOS PATRONAIS EMPENHADA REFERENTE MENSAL/FÉRIAS 12/18;R$ 5.519,79;R$ 5.519,79;R$ 0,00
 31/12/2018;3552; SECRETARIA DE DESENVOLVIMENTO SOCIAL; Contribuições Previdenciárias - INSS; PELA DESPESA DE ENCARGOS PATRONAIS EMPENHADA REFERENTE MENSAL/FÉRIAS 12/18;R$ 1.282,03;R$ 1.282,03;R$ 0,00
 31/12/2018;3553; SECRETARIA DE DESENVOLVIMENTO SOCIAL; Contribuições Previdenciárias - INSS; PELA DESPESA DE ENCARGOS PATRONAIS EMPENHADA REFERENTE MENSAL/FÉRIAS 12/18;R$ 1.107,08;R$ 1.107,08;R$ 0,00
 31/12/2018;3554; SECRETARIA DA AGRICULTURA, PESCA  E MEIO AMBIENTE; Contribuições Previdenciárias - INSS; PELA DESPESA DE ENCARGOS PATRONAIS EMPENHADA REFERENTE MENSAL/FÉRIAS 12/18;R$ 1.884,25;R$ 1.884,25;R$ 63,42
 31/12/2018;3555; SECRETARIA DE INDÚSTRIA E COMÉRCIO; Contribuições Previdenciárias - INSS; PELA DESPESA DE ENCARGOS PATRONAIS EMPENHADA REFERENTE MENSAL/FÉRIAS 12/18;R$ 447,65;R$ 447,65;R$ 0,00
 31/12/2018;3556; SECRETARIA DE TURISMO, CULTURA  E ESPORTE; Obrigações Patronais; PELA DESPESA DE ENCARGOS PATRONAIS EMPENHADA REFERENTE MENSAL/FÉRIAS 12/18;R$ 200,34;R$ 200,34;R$ 31,71
 31/12/2018;3557; SECRETARIA DE TURISMO, CULTURA  E ESPORTE; Contribuições Previdenciárias - INSS; PELA DESPESA DE ENCARGOS PATRONAIS EMPENHADA REFERENTE MENSAL/FÉRIAS 12/18;R$ 1.566,79;R$ 1.566,79;R$ 0,00
 31/12/2018;3558; SECRETARIA DE EDUCAÇÃO; Contribuições Previdenciárias - INSS; PELA DESPESA DE ENCARGOS PATRONAIS EMPENHADA REFERENTE MENSAL/FÉRIAS 12/18;R$ 22.389,52;R$ 22.389,52;R$ 0,00
 31/12/2018;3529; GABINETE DO PREFEITO; Contribuições Previdenciárias - INSS; PELA DESPESA DE ENCARGOS PATRONAIS EMPENHADA REFERENTE MENSAL/FÉRIAS 12/18;R$ 5.254,44;R$ 0,00;R$ 0,00
 31/12/2018;3530; GABINETE DO PREFEITO; Contribuições Previdenciárias - INSS; PELA DESPESA DE ENCARGOS PATRONAIS EMPENHADA REFERENTE MENSAL/FÉRIAS 12/18;R$ 1.275,81;R$ 0,00;R$ 0,00
 31/12/2018;3531; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; Obrigações Patronais; PELA DESPESA DE ENCARGOS PATRONAIS EMPENHADA REFERENTE MENSAL/FÉRIAS 12/18;R$ 1.565,82;R$ 0,00;R$ 0,00
 31/12/2018;3532; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; Contribuições Previdenciárias - INSS; PELA DESPESA DE ENCARGOS PATRONAIS EMPENHADA REFERENTE MENSAL/FÉRIAS 12/18;R$ 15.396,05;R$ 0,00;R$ 0,00
 31/12/2018;3533; SECRETARIA DE ARRECADAÇÃO MUNICIPAL; Contribuições Previdenciárias - INSS; PELA DESPESA DE ENCARGOS PATRONAIS EMPENHADA REFERENTE MENSAL/FÉRIAS 12/18;R$ 5.911,38;R$ 0,00;R$ 0,00
 31/12/2018;3534; SECRETARIA DE OBRAS E SERVIÇOS URBANOS; Contribuições Previdenciárias - INSS; PELA DESPESA DE ENCARGOS PATRONAIS EMPENHADA REFERENTE MENSAL/FÉRIAS 12/18;R$ 2.171,12;R$ 0,00;R$ 0,00
 31/12/2018;3535; SECRETARIA DE OBRAS E SERVIÇOS URBANOS; Obrigações Patronais; PELA DESPESA DE ENCARGOS PATRONAIS EMPENHADA REFERENTE MENSAL/FÉRIAS 12/18;R$ 477,44;R$ 0,00;R$ 0,00
 31/12/2018;3536; SECRETARIA DE OBRAS E SERVIÇOS URBANOS; Contribuições Previdenciárias - INSS; PELA DESPESA DE ENCARGOS PATRONAIS EMPENHADA REFERENTE MENSAL/FÉRIAS 12/18;R$ 10.546,23;R$ 0,00;R$ 0,00
 31/12/2018;3537; SECRETARIA DE OBRAS E SERVIÇOS URBANOS; Obrigações Patronais; PELA DESPESA DE ENCARGOS PATRONAIS EMPENHADA REFERENTE MENSAL/FÉRIAS 12/18;R$ 313,36;R$ 0,00;R$ 0,00
 31/12/2018;3538; SECRETARIA DE OBRAS E SERVIÇOS URBANOS; Contribuições Previdenciárias - INSS; PELA DESPESA DE ENCARGOS PATRONAIS EMPENHADA REFERENTE MENSAL/FÉRIAS 12/18;R$ 7.104,91;R$ 0,00;R$ 0,00
 31/12/2018;3539; SECRETARIA DE EDUCAÇÃO; Obrigações Patronais; PELA DESPESA DE ENCARGOS PATRONAIS EMPENHADA REFERENTE MENSAL/FÉRIAS 12/18;R$ 318,72;R$ 0,00;R$ 0,00
 31/12/2018;3540; SECRETARIA DE EDUCAÇÃO; Contribuições Previdenciárias - INSS; PELA DESPESA DE ENCARGOS PATRONAIS EMPENHADA REFERENTE MENSAL/FÉRIAS 12/18;R$ 7.847,61;R$ 0,00;R$ 0,00
 31/12/2018;3541; SECRETARIA DE EDUCAÇÃO; Obrigações Patronais; PELA DESPESA DE ENCARGOS PATRONAIS EMPENHADA REFERENTE MENSAL/FÉRIAS 12/18;R$ 955,00;R$ 0,00;R$ 0,00
 31/12/2018;3542; SECRETARIA DE EDUCAÇÃO; Contribuições Previdenciárias - INSS; PELA DESPESA DE ENCARGOS PATRONAIS EMPENHADA REFERENTE MENSAL/FÉRIAS 12/18;R$ 17.263,94;R$ 0,00;R$ 0,00
 31/12/2018;3543; SECRETARIA DE EDUCAÇÃO; Obrigações Patronais; PELA DESPESA DE ENCARGOS PATRONAIS EMPENHADA REFERENTE MENSAL/FÉRIAS 12/18;R$ 7.578,57;R$ 0,00;R$ 0,00
 31/12/2018;3544; SECRETARIA DE EDUCAÇÃO; Contribuições Previdenciárias - INSS; PELA DESPESA DE ENCARGOS PATRONAIS EMPENHADA REFERENTE MENSAL/FÉRIAS 12/18;R$ 29.676,58;R$ 0,00;R$ 0,00
 31/12/2018;3545; SECRETARIA DE EDUCAÇÃO; Obrigações Patronais; PELA DESPESA DE ENCARGOS PATRONAIS EMPENHADA REFERENTE MENSAL/FÉRIAS 12/18;R$ 530,77;R$ 0,00;R$ 0,00
 31/12/2018;3546; SECRETARIA DE EDUCAÇÃO; Contribuições Previdenciárias - INSS; PELA DESPESA DE ENCARGOS PATRONAIS EMPENHADA REFERENTE MENSAL/FÉRIAS 12/18;R$ 7.926,99;R$ 0,00;R$ 0,00
 31/12/2018;3547; SECRETARIA DE EDUCAÇÃO; Obrigações Patronais; PELA DESPESA DE ENCARGOS PATRONAIS EMPENHADA REFERENTE MENSAL/FÉRIAS 12/18;R$ 11.862,83;R$ 0,00;R$ 0,00
 31/12/2018;3548; SECRETARIA DE EDUCAÇÃO; Contribuições Previdenciárias - INSS; PELA DESPESA DE ENCARGOS PATRONAIS EMPENHADA REFERENTE MENSAL/FÉRIAS 12/18;R$ 7.893,54;R$ 0,00;R$ 0,00
 31/12/2018;3549; SECRETARIA DE EDUCAÇÃO; Obrigações Patronais; PELA DESPESA DE ENCARGOS PATRONAIS EMPENHADA REFERENTE MENSAL/FÉRIAS 12/18;R$ 6.717,77;R$ 0,00;R$ 0,00
 31/12/2018;3550; SECRETARIA DE EDUCAÇÃO; Contribuições Previdenciárias - INSS; PELA DESPESA DE ENCARGOS PATRONAIS EMPENHADA REFERENTE MENSAL/FÉRIAS 12/18;R$ 248,32;R$ 0,00;R$ 0,00
 31/12/2018;3551; SECRETARIA DE DESENVOLVIMENTO SOCIAL; Contribuições Previdenciárias - INSS; PELA DESPESA DE ENCARGOS PATRONAIS EMPENHADA REFERENTE MENSAL/FÉRIAS 12/18;R$ 5.519,79;R$ 0,00;R$ 0,00
 31/12/2018;3552; SECRETARIA DE DESENVOLVIMENTO SOCIAL; Contribuições Previdenciárias - INSS; PELA DESPESA DE ENCARGOS PATRONAIS EMPENHADA REFERENTE MENSAL/FÉRIAS 12/18;R$ 1.282,03;R$ 0,00;R$ 0,00
 31/12/2018;3553; SECRETARIA DE DESENVOLVIMENTO SOCIAL; Contribuições Previdenciárias - INSS; PELA DESPESA DE ENCARGOS PATRONAIS EMPENHADA REFERENTE MENSAL/FÉRIAS 12/18;R$ 1.107,08;R$ 0,00;R$ 0,00
 31/12/2018;3554; SECRETARIA DA AGRICULTURA, PESCA  E MEIO AMBIENTE; Contribuições Previdenciárias - INSS; PELA DESPESA DE ENCARGOS PATRONAIS EMPENHADA REFERENTE MENSAL/FÉRIAS 12/18;R$ 1.820,83;R$ 0,00;R$ 0,00
 31/12/2018;3555; SECRETARIA DE INDÚSTRIA E COMÉRCIO; Contribuições Previdenciárias - INSS; PELA DESPESA DE ENCARGOS PATRONAIS EMPENHADA REFERENTE MENSAL/FÉRIAS 12/18;R$ 447,65;R$ 0,00;R$ 0,00
 31/12/2018;3556; SECRETARIA DE TURISMO, CULTURA  E ESPORTE; Obrigações Patronais; PELA DESPESA DE ENCARGOS PATRONAIS EMPENHADA REFERENTE MENSAL/FÉRIAS 12/18;R$ 168,63;R$ 0,00;R$ 0,00
 31/12/2018;3557; SECRETARIA DE TURISMO, CULTURA  E ESPORTE; Contribuições Previdenciárias - INSS; PELA DESPESA DE ENCARGOS PATRONAIS EMPENHADA REFERENTE MENSAL/FÉRIAS 12/18;R$ 1.566,79;R$ 0,00;R$ 0,00
 31/12/2018;3558; SECRETARIA DE EDUCAÇÃO; Contribuições Previdenciárias - INSS; PELA DESPESA DE ENCARGOS PATRONAIS EMPENHADA REFERENTE MENSAL/FÉRIAS 12/18;R$ 22.389,52;R$ 0,00;R$ 0,00
 27/12/2018;3456; GABINETE DO PREFEITO; vencimentos e salários; PELA DESPESA DE PESSOAL EMPENHADA REFERENTE MENSAL/FÉRIAS 12/18;R$ 25.020,14;R$ 25.020,14;R$ 25.020,14
 27/12/2018;3457; GABINETE DO PREFEITO; vencimentos e salários; PELA DESPESA DE PESSOAL EMPENHADA REFERENTE MENSAL/FÉRIAS 12/18;R$ 6.075,34;R$ 6.075,34;R$ 6.075,34
 27/12/2018;3458; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; Outros Serviços Temporários; PELA DESPESA DE PESSOAL EMPENHADA REFERENTE MENSAL/FÉRIAS 12/18;R$ 9.738,86;R$ 9.738,86;R$ 9.738,86
 27/12/2018;3459; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; vencimentos e salários; PELA DESPESA DE PESSOAL EMPENHADA REFERENTE MENSAL/FÉRIAS 12/18;R$ 77.793,64;R$ 77.793,64;R$ 77.793,64
 27/12/2018;3460; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; vencimentos e salários; PELA DESPESA DE PESSOAL EMPENHADA REFERENTE MENSAL/FÉRIAS 12/18;R$ 954,00;R$ 954,00;R$ 954,00
 27/12/2018;3461; SECRETARIA DE ARRECADAÇÃO MUNICIPAL; vencimentos e salários; PELA DESPESA DE PESSOAL EMPENHADA REFERENTE MENSAL/FÉRIAS 12/18;R$ 28.149,46;R$ 28.149,46;R$ 28.149,46
 27/12/2018;3462; SECRETARIA DE OBRAS E SERVIÇOS URBANOS; vencimentos e salários; PELA DESPESA DE PESSOAL EMPENHADA REFERENTE MENSAL/FÉRIAS 12/18;R$ 10.338,74;R$ 10.338,74;R$ 10.338,74
 27/12/2018;3463; SECRETARIA DE OBRAS E SERVIÇOS URBANOS; Outros Serviços Temporários; PELA DESPESA DE PESSOAL EMPENHADA REFERENTE MENSAL/FÉRIAS 12/18;R$ 2.273,58;R$ 2.273,58;R$ 2.273,58
 27/12/2018;3464; SECRETARIA DE OBRAS E SERVIÇOS URBANOS; vencimentos e salários; PELA DESPESA DE PESSOAL EMPENHADA REFERENTE MENSAL/FÉRIAS 12/18;R$ 50.824,19;R$ 50.824,19;R$ 50.824,19
 27/12/2018;3465; SECRETARIA DE OBRAS E SERVIÇOS URBANOS; Outros Serviços Temporários; PELA DESPESA DE PESSOAL EMPENHADA REFERENTE MENSAL/FÉRIAS 12/18;R$ 1.492,22;R$ 1.492,22;R$ 1.492,22
 27/12/2018;3466; SECRETARIA DE OBRAS E SERVIÇOS URBANOS; vencimentos e salários; PELA DESPESA DE PESSOAL EMPENHADA REFERENTE MENSAL/FÉRIAS 12/18;R$ 34.134,97;R$ 34.134,97;R$ 34.134,97
 27/12/2018;3467; SECRETARIA DE EDUCAÇÃO; Outros Serviços Temporários; PELA DESPESA DE PESSOAL EMPENHADA REFERENTE MENSAL/FÉRIAS 12/18;R$ 1.517,76;R$ 1.517,76;R$ 1.517,76
 27/12/2018;3468; SECRETARIA DE EDUCAÇÃO; vencimentos e salários; PELA DESPESA DE PESSOAL EMPENHADA REFERENTE MENSAL/FÉRIAS 12/18;R$ 37.867,03;R$ 37.867,03;R$ 37.867,03
 27/12/2018;3469; SECRETARIA DE EDUCAÇÃO; Indenização por Demissão de Servidor ou Empregado; PELA DESPESA DE PESSOAL EMPENHADA REFERENTE MENSAL/FÉRIAS 12/18;R$ 2.409,12;R$ 2.409,12;R$ 2.409,12
 27/12/2018;3470; SECRETARIA DE EDUCAÇÃO; Outros Serviços Temporários; PELA DESPESA DE PESSOAL EMPENHADA REFERENTE MENSAL/FÉRIAS 12/18;R$ 4.653,35;R$ 4.653,35;R$ 4.653,35
 27/12/2018;3471; SECRETARIA DE EDUCAÇÃO; vencimentos e salários; PELA DESPESA DE PESSOAL EMPENHADA REFERENTE MENSAL/FÉRIAS 12/18;R$ 83.568,25;R$ 83.568,25;R$ 83.568,25
 27/12/2018;3472; SECRETARIA DE EDUCAÇÃO; Indenização por Demissão de Servidor ou Empregado; PELA DESPESA DE PESSOAL EMPENHADA REFERENTE MENSAL/FÉRIAS 12/18;R$ 3.381,03;R$ 3.381,03;R$ 3.381,03
 27/12/2018;3473; SECRETARIA DE EDUCAÇÃO; Professores Substitutos; PELA DESPESA DE PESSOAL EMPENHADA REFERENTE MENSAL/FÉRIAS 12/18;R$ 39.533,20;R$ 39.533,20;R$ 39.533,20
 27/12/2018;3474; SECRETARIA DE EDUCAÇÃO; vencimentos e salários; PELA DESPESA DE PESSOAL EMPENHADA REFERENTE MENSAL/FÉRIAS 12/18;R$ 141.317,09;R$ 141.317,09;R$ 141.317,09
 27/12/2018;3475; SECRETARIA DE EDUCAÇÃO; Indenização por Demissão de Servidor ou Empregado; PELA DESPESA DE PESSOAL EMPENHADA REFERENTE MENSAL/FÉRIAS 12/18;R$ 48.358,19;R$ 48.358,19;R$ 48.358,19
 27/12/2018;3476; SECRETARIA DE EDUCAÇÃO; Outros Serviços Temporários; PELA DESPESA DE PESSOAL EMPENHADA REFERENTE MENSAL/FÉRIAS 12/18;R$ 2.678,51;R$ 2.678,51;R$ 2.678,51
 27/12/2018;3477; SECRETARIA DE EDUCAÇÃO; vencimentos e salários; PELA DESPESA DE PESSOAL EMPENHADA REFERENTE MENSAL/FÉRIAS 12/18;R$ 38.257,09;R$ 38.257,09;R$ 38.257,09
 27/12/2018;3478; SECRETARIA DE EDUCAÇÃO; Outros Serviços Temporários; PELA DESPESA DE PESSOAL EMPENHADA REFERENTE MENSAL/FÉRIAS 12/18;R$ 62.200,33;R$ 62.200,33;R$ 62.200,33
 27/12/2018;3479; SECRETARIA DE EDUCAÇÃO; vencimentos e salários; PELA DESPESA DE PESSOAL EMPENHADA REFERENTE MENSAL/FÉRIAS 12/18;R$ 53.475,06;R$ 53.475,06;R$ 53.475,06
 27/12/2018;3480; SECRETARIA DE EDUCAÇÃO; Indenização por Demissão de Servidor ou Empregado; PELA DESPESA DE PESSOAL EMPENHADA REFERENTE MENSAL/FÉRIAS 12/18;R$ 31.180,76;R$ 31.180,76;R$ 31.180,76
 27/12/2018;3481; SECRETARIA DE EDUCAÇÃO; Professores Substitutos; PELA DESPESA DE PESSOAL EMPENHADA REFERENTE MENSAL/FÉRIAS 12/18;R$ 36.921,83;R$ 36.921,83;R$ 36.921,83
 27/12/2018;3482; SECRETARIA DE EDUCAÇÃO; vencimentos e salários; PELA DESPESA DE PESSOAL EMPENHADA REFERENTE MENSAL/FÉRIAS 12/18;R$ 107.799,25;R$ 107.799,25;R$ 107.799,25
 27/12/2018;3483; SECRETARIA DE EDUCAÇÃO; Indenização por Demissão de Servidor ou Empregado; PELA DESPESA DE PESSOAL EMPENHADA REFERENTE MENSAL/FÉRIAS 12/18;R$ 42.142,89;R$ 42.142,89;R$ 42.142,89
 27/12/2018;3484; SECRETARIA DE DESENVOLVIMENTO SOCIAL; vencimentos e salários; PELA DESPESA DE PESSOAL EMPENHADA REFERENTE MENSAL/FÉRIAS 12/18;R$ 29.108,76;R$ 29.108,76;R$ 29.108,76
 27/12/2018;3485; SECRETARIA DE DESENVOLVIMENTO SOCIAL; vencimentos e salários; PELA DESPESA DE PESSOAL EMPENHADA REFERENTE MENSAL/FÉRIAS 12/18;R$ 6.410,16;R$ 6.410,16;R$ 6.410,16
 27/12/2018;3486; SECRETARIA DE DESENVOLVIMENTO SOCIAL; vencimentos e salários; PELA DESPESA DE PESSOAL EMPENHADA REFERENTE MENSAL/FÉRIAS 12/18;R$ 6.137,59;R$ 6.137,59;R$ 6.137,59
 27/12/2018;3487; SECRETARIA DA AGRICULTURA, PESCA  E MEIO AMBIENTE; vencimentos e salários; PELA DESPESA DE PESSOAL EMPENHADA REFERENTE MENSAL/FÉRIAS 12/18;R$ 8.972,69;R$ 8.972,69;R$ 8.972,69
 27/12/2018;3488; SECRETARIA DE INDÚSTRIA E COMÉRCIO; vencimentos e salários; PELA DESPESA DE PESSOAL EMPENHADA REFERENTE MENSAL/FÉRIAS 12/18;R$ 2.131,70;R$ 2.131,70;R$ 2.131,70
 27/12/2018;3489; SECRETARIA DE TURISMO, CULTURA  E ESPORTE; Outros Serviços Temporários; PELA DESPESA DE PESSOAL EMPENHADA REFERENTE MENSAL/FÉRIAS 12/18;R$ 954,00;R$ 954,00;R$ 954,00
 27/12/2018;3490; SECRETARIA DE TURISMO, CULTURA  E ESPORTE; vencimentos e salários; PELA DESPESA DE PESSOAL EMPENHADA REFERENTE MENSAL/FÉRIAS 12/18;R$ 7.460,95;R$ 7.460,95;R$ 7.460,95
 13/12/2018;3384; SECRETARIA DE EDUCAÇÃO; Obrigações Patronais; PELA DESPESA DE ENCARGOS PATRONAIS EMPENHADA REFERENTE 13o. SALARIO INTEGRAL 12/18;R$ 66,98;R$ 66,98;R$ 66,98
 12/12/2018;3316; GABINETE DO PREFEITO; vencimentos e salários; PELA DESPESA DE PESSOAL EMPENHADA REFERENTE 13o. SALARIO INTEGRAL 12/18;R$ 4.409,61;R$ 4.409,61;R$ 4.409,61
 12/12/2018;3317; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; Outros Serviços Temporários; PELA DESPESA DE PESSOAL EMPENHADA REFERENTE 13o. SALARIO INTEGRAL 12/18;R$ 3.682,18;R$ 3.682,18;R$ 3.682,18
 12/12/2018;3318; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; vencimentos e salários; PELA DESPESA DE PESSOAL EMPENHADA REFERENTE 13o. SALARIO INTEGRAL 12/18;R$ 35.620,35;R$ 35.620,35;R$ 35.620,35
 12/12/2018;3319; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; vencimentos e salários; PELA DESPESA DE PESSOAL EMPENHADA REFERENTE 13o. SALARIO INTEGRAL 12/18;R$ 504,47;R$ 504,47;R$ 504,47
 12/12/2018;3320; SECRETARIA DE ARRECADAÇÃO MUNICIPAL; vencimentos e salários; PELA DESPESA DE PESSOAL EMPENHADA REFERENTE 13o. SALARIO INTEGRAL 12/18;R$ 15.618,48;R$ 15.618,48;R$ 15.618,48
 12/12/2018;3321; SECRETARIA DE OBRAS E SERVIÇOS URBANOS; vencimentos e salários; PELA DESPESA DE PESSOAL EMPENHADA REFERENTE 13o. SALARIO INTEGRAL 12/18;R$ 3.286,37;R$ 3.286,37;R$ 3.286,37
 12/12/2018;3322; SECRETARIA DE OBRAS E SERVIÇOS URBANOS; Outros Serviços Temporários; PELA DESPESA DE PESSOAL EMPENHADA REFERENTE 13o. SALARIO INTEGRAL 12/18;R$ 965,72;R$ 965,72;R$ 965,72
 12/12/2018;3323; SECRETARIA DE OBRAS E SERVIÇOS URBANOS; vencimentos e salários; PELA DESPESA DE PESSOAL EMPENHADA REFERENTE 13o. SALARIO INTEGRAL 12/18;R$ 23.677,15;R$ 23.677,15;R$ 23.677,15
 12/12/2018;3324; SECRETARIA DE OBRAS E SERVIÇOS URBANOS; Outros Serviços Temporários; PELA DESPESA DE PESSOAL EMPENHADA REFERENTE 13o. SALARIO INTEGRAL 12/18;R$ 746,11;R$ 746,11;R$ 746,11
