rel_entidade;numero_do_processo;ano_processo;numero_da_licitacao;ano_da_licitacao;objeto;modalide;data_de_abertura;data_de_publicacao;tipo_de_objeto;forma_de_julgamento;data_da_homologacao;situacao;data_de_anulacao;data_de_criacao;data_do_julgamento;data_da_revogacao;forma_de_contratacao;valor_estimado;valor_homologado
 PREFEITURA MUNICIPAL BALNEÁRIO GAIVOTA;7;2017;7;2017; Fornecimento de materiais esportivos diversos para manutenção da Secretaria Municipal de Turismo, Cultura e Esporte e para a prática das aulas de Educação Física dos alunos da rede municipal de ensino infantil e fundamental, conforme tabela em anexo,  durante os eventos da temporada do ano de 2017, conforme detalhamento em Termo de Referência (anexo I).; Convite; 03/02/2017 09:01; 27/01/2017; Compras e Serviços; MENOR PRECO POR ITEM; 08/02/2017; HOMOLOGADO; -; 27/01/2017; 03/02/2017; -; Convite; -; -
 FUNDO MUNICIPAL SAÚDE BALNEÁRIO GAIVOTA;7;2017;7;2017; O presente processo licitatório tem como objeto à aquisição de materiais de limpeza e higiene e generos alimentícios para atender as necessidades das unidades de Saúde do Município de Balneário Gaivota, no exercício de 2017, conforme anexo I.; Convite; 31/03/2017 12:31; 23/03/2017; Compras e Serviços; MENOR PRECO POR ITEM; 05/04/2017; HOMOLOGADO; -; 23/03/2017; 31/03/2017; -; Convite; -; -
 PREFEITURA MUNICIPAL BALNEÁRIO GAIVOTA;6;2017;6;2017; Aquisição de areia para aterro, para uso em manutenção das vias municipais, visando atender as necessidades da Secretaria de Obras e Serviços Urbanos, conforme especificações e quantidades descritas no Anexo I deste Edital.; Convite; 03/02/2017 08:31; -; Compras e Serviços; MENOR PRECO POR ITEM; -; AGUARDANDO; -; 27/01/2017; 03/02/2017; -; Convite; -; -
 FUNDO MUNICIPAL SAÚDE BALNEÁRIO GAIVOTA;6;2017;6;2017; A presente licitação tem por objeto a aquisição de equipamentos e materiais permanentes para as Unidades Básicas de Saúde deste município, conforme especificações constantes do anexo I que integra este edital.; Pregão presencial; 05/04/2017 10:00; 22/03/2017; Compras e Serviços; MENOR PRECO POR ITEM; 05/04/2017; HOMOLOGADO; -; 22/03/2017; 05/04/2017; -; Pregão presencial; -; -
 PREFEITURA MUNICIPAL BALNEÁRIO GAIVOTA;5;2017;5;2017; Aquisição de seixo rolado peneirado e in natura, com transporte, para uso da Secretaria de Obras e Serviços Urbanos para a recuperação de estradas vicinais do Município de Balneário Gaivota, durante o exercício de 2017; Pregão presencial; 10/02/2017 11:00; 30/01/2017; Compras e Serviços; MENOR PRECO POR ITEM; 10/02/2017; HOMOLOGADO; -; 27/01/2017; 10/02/2017; -; Pregão presencial; -; -
 FUNDO MUNICIPAL SAÚDE BALNEÁRIO GAIVOTA;5;2017;5;2017; O presente processo tem como objeto o Fornecimento de materiais de expediente para suprir as necessidades da Secretaria de Saúde, para o exercício de 2017.; Convite; 23/03/2017 08:01; 16/03/2017; Compras e Serviços; MENOR PRECO POR ITEM; 28/03/2017; HOMOLOGADO; -; 16/03/2017; 23/03/2017; -; Convite; -; -
 PREFEITURA MUNICIPAL BALNEÁRIO GAIVOTA;4;2017;4;2017; Aquisição de madeiras para, demarcações de áreas de banho, reforma das passarelas e para outros fins, atendendo a necessidade da Secretaria de Obras e Serviços Urbanos e demais Secretarias no ano de 2017, obedecendo integralmente os termos da minuta contratual e Termo de Referencia com especificações e quantidades do produto em anexo.; Convite; 13/01/2017 09:31; 03/01/2017; Compras e Serviços; MENOR PRECO POR ITEM; 02/02/2017; HOMOLOGADO; -; 03/01/2017; 13/01/2017; -; Convite; -; -
 FUNDO MUNICIPAL SAÚDE BALNEÁRIO GAIVOTA;4;2017;4;2017; Contratação de empresa especializada no ramo de tecnologia da informação para prestação de serviços para locação de software de gestão de saúde, com acesso simultâneo de usuários integrados e em ambiente windows e linux, incluindo manutenção legal e corretiva, conversão, customização, implantação, treinamento, suporte técnico, a fim de atender as necessidades do Fundo Municipal de Saúde do Município de Balneário Gaivota, conforme características descritas no ANEXO I, e determinações deste edital; Pregão presencial; 30/03/2017 09:00; 16/03/2017; Compras e Serviços; MENOR PREÇO; 30/03/2017; HOMOLOGADO; -; 16/03/2017; 30/03/2017; -; Pregão presencial; -; -
 PREFEITURA MUNICIPAL BALNEÁRIO GAIVOTA;3;2017;3;2017; A presente carta convite visa à contratação de empresa para a prestação de serviços de locação de até 530 (quinhentos e trinta) horas trabalhadas eventuais de Retroescavadeira com combustível e operador pelo período de até 12 (doze) meses, para atender as necessidades da Municipalidade, conforme Anexo I.; Convite; 13/01/2017 09:01; 03/01/2017; Contratação de serviços; MENOR PRECO POR ITEM; 18/01/2017; HOMOLOGADO; -; 03/01/2017; 13/01/2017; -; Convite; -; -
 FUNDO MUNICIPAL SAÚDE BALNEÁRIO GAIVOTA;3;2017;3;2017; Aquisição de medicamentos complementares da saúde, para atender as necessidades das unidades de saúde do município, durante o primeiro semestre de 2017, conforme relação em anexo; Dispensa de licitação; -; 08/03/2017; Compras e Serviços; MENOR PREÇO; 08/03/2017; HOMOLOGADO; -; 08/03/2017;  - ; -; Dispensa de licitação; -; -
 PREFEITURA MUNICIPAL BALNEÁRIO GAIVOTA;2;2017;2;2017; Constitui objeto do presente processo a Aquisição de brita graduada, para uso em manutenção das vias municipais, visando atender as necessidades da Secretaria de Obras e Serviços Urbanos, conforme especificações e quantidades descritas no Anexo I deste Edital.; Convite; 13/01/2017 08:31; 03/01/2017; Compras e Serviços; MENOR PRECO POR ITEM; 18/01/2017; HOMOLOGADO; -; 03/01/2017; 13/01/2017; -; Convite; -; -
 FUNDO MUNICIPAL SAÚDE BALNEÁRIO GAIVOTA;2;2017;2;2017; O presente edital tem por objetivo selecionar a melhor proposta para AQUISIÇÃO DE EQUIPAMENTOS HOSPITALARES, MATERIAIS PERMANENTES E ELETRODOMÉSTICOS PARA AS UNIDADES DE SAÚDE MUNICIPAIS E VEÍCULO DE PASSEIO ZERO QUILÔMETRO, através de empresa do ramo pertinente, obedecendo integralmente às condições, quantidades e exigências estabelecidas neste Edital e seus anexos.; Pregão presencial; 07/03/2017 10:00; 15/02/2017; Compras e Serviços; MENOR PRECO POR ITEM; 07/03/2017; HOMOLOGADO; -; 15/02/2017; 07/03/2017; -; Pregão presencial; -; -
 PREFEITURA MUNICIPAL BALNEÁRIO GAIVOTA;1;2017;1;2017; A presente carta convite visa à contratação de empresa para prestação de serviços técnicos para assessoria e manutenção ao sistema de tributos da Prefeitura Municipal de Balneário Gaivota, no exercício de 2017.; Convite; 13/01/2017 08:01; 03/01/2017; Contratação de serviços; MENOR PRECO POR ITEM; 18/01/2017; HOMOLOGADO; -; 03/01/2017; 13/01/2017; -; Convite; -; -
 FUNDO MUNICIPAL SAÚDE BALNEÁRIO GAIVOTA;1;2017;1;2017; Prestação de serviços médicos diversos como ultra-sonografias, consultas médicas, raio-x, tomografias computadorizadas e demais serviços médicos complementares, para o exercício de 2017.; Dispensa de licitação; -; 10/01/2017; Contratação de serviços; MENOR PREÇO; 09/01/2017; HOMOLOGADO; -; 09/01/2017;  - ; -; Dispensa de licitação; -; -
 PREFEITURA MUNICIPAL BALNEÁRIO GAIVOTA;89;2016;89;2016; Constitui objeto do presente processo à aquisição de tubos de concreto para a manutenção e ampliação das tubulações do município, visando atender as necessidades da Secretaria de Obras e Serviços Urbanos, durante o exercício de 2017.; Convite; 09/01/2017 15:31; 30/12/2016; Compras e Serviços; MENOR PRECO POR ITEM; 12/01/2017; HOMOLOGADO; -; 30/12/2016; 09/01/2017; -; Convite; -; -
 PREFEITURA MUNICIPAL BALNEÁRIO GAIVOTA;88;2016;88;2016; Contratação de empresa especializada para a prestação de serviços na elaboração, planejamento e execução de PPRA, LTCAT, PCMSO, EPI, EPC, e PPP. Durante o exercício de 2017. Os serviços ora contratados devem ser prestados, executados por profissional devidamente habilitado.; Convite; 09/01/2017 11:01; 30/12/2016; Contratação de serviços; MENOR PRECO POR ITEM; 12/01/2017; HOMOLOGADO; -; 30/12/2016; 09/01/2017; -; Convite; -; -
 PREFEITURA MUNICIPAL BALNEÁRIO GAIVOTA;87;2016;87;2016; Aquisição parcelada de peças e serviços de mão-de-obra para a manutenção dos veículos da Secretaria de Educação Municipal, atendendo as necessidades da mesma durante o exercício de 2017, em conformidade com as especificações e quantitativos prescritos no Anexo I - Termo de Referencia.; Convite; 09/01/2017 10:01; 30/12/2016; Contratação de serviços; MENOR PRECO POR ITEM; 12/01/2017; HOMOLOGADO; -; 30/12/2016; 09/01/2017; -; Convite; -; -
 PREFEITURA MUNICIPAL BALNEÁRIO GAIVOTA;86;2016;86;2016; Prestação de serviços gráficos para suprir as necessidades das Secretarias Municipais, durante o exercício de 2017.; Pregão presencial; 13/01/2017 09:30; 30/12/2016; Compras e Serviços; MENOR PRECO POR ITEM; 13/01/2017; HOMOLOGADO; -; 30/12/2016; 13/01/2017; -; Pregão presencial; -; -
 PREFEITURA MUNICIPAL BALNEÁRIO GAIVOTA;85;2016;85;2016; Aquisição de uniformes escolares personalizados para distribuição gratuita, a fim de suprir as necessidades da Rede Municipal de ensino, que incluem as escolas de ensino fundamental e infantil, conforme especificações constantes do anexo I que integra este edital.; Convite; 09/01/2017 15:01; 30/12/2016; Compras e Serviços; MENOR PREÇO GLOBAL; 12/01/2017; HOMOLOGADO; -; 30/12/2016; 09/01/2017; -; Convite; -; -
 PREFEITURA MUNICIPAL BALNEÁRIO GAIVOTA;84;2016;84;2016;" Contratação de empresa para fornecimento parcelado de Água Mineral 20L e Gás de cozinha 13kg, para atender as necessidades da Secretaria de Administração e Finanças; PETI; Ensino Infantil e Ensino Fundamental, conforme tabela em anexo (ANEXO I)"; Convite; 27/12/2016 11:01; 19/12/2016; Contratação de serviços; MENOR PRECO POR ITEM; 30/12/2016; ANULADO; 07/08/2017; 19/12/2016; 27/12/2016; -; Convite; -; -
 PREFEITURA MUNICIPAL BALNEÁRIO GAIVOTA;83;2016;83;2016; Contratação especializada de serviços de engenharia com atestado de capacidade técnica, referente a projetos e fiscalização de obras de engenharia civil, arquitetura, pavimentações, drenagens e sinalizações, para o exercicio de 2017.; Convite; 27/12/2016 10:01; 19/12/2016; Contratação de serviços; MENOR PRECO POR ITEM; 30/12/2016; HOMOLOGADO; -; 19/12/2016; 27/12/2016; -; Convite; -; -
 PREFEITURA MUNICIPAL BALNEÁRIO GAIVOTA;82;2016;82;2016; Contratação de empresa do ramo pertinente para eventual fornecimento de placas, adesivos impressos digitais, papéis de outdoor impressos digitais e lonas impressas digitais para atender as necessidades do Municipio de Balneário Gaivota, em conformidade com as especificações prescritas no Anexo I - Termo de Referencia.; Convite; 27/12/2016 09:31; 19/12/2016; Contratação de serviços; MENOR PREÇO GLOBAL; 30/12/2016; HOMOLOGADO; -; 19/12/2016; 27/12/2016; -; Convite; -; -
 PREFEITURA MUNICIPAL BALNEÁRIO GAIVOTA;81;2016;81;2016; Contratação de empresa do ramo pertinente especializada para a locação, montagem e desmontagem de sanitários ecológicos, por diária, para atender as necessidades dos eventos realizados no projeto no exercicio de 2017; Convite; 27/12/2016 09:01; 19/12/2016; Contratação de serviços; MENOR PREÇO GLOBAL; 30/12/2016; HOMOLOGADO; -; 19/12/2016; 27/12/2016; -; Convite; -; -
 PREFEITURA MUNICIPAL BALNEÁRIO GAIVOTA;80;2016;80;2016; Contratação de empresa especializada para prestação de serviços de assessoria, consultoria, orientação e assistência técnica Governamental em gestão pública nas atividades de planejamento, execução e controle financeiro, orçamentário e administrativo da prefeitura municipal e seus fundos, durante o exercício de 2017, conforme Termo de Referência, Anexo I a este Edital.; Convite; 27/12/2016 08:01; 19/12/2016; Contratação de serviços; MENOR PREÇO GLOBAL; 30/12/2016; HOMOLOGADO; -; 19/12/2016; 27/12/2016; -; Convite; -; -
 PREFEITURA MUNICIPAL BALNEÁRIO GAIVOTA;79;2016;79;2016; Contratação de empresa especializada em serviço de Sonorização para eventos e reuniões para atendimento das atividades de comunicação do município de Balneário Gaivota.; Convite; 27/12/2016 07:31; 19/12/2016; Compras e Serviços; MENOR PRECO POR ITEM; 27/12/2016; HOMOLOGADO; -; 19/12/2016; 27/12/2016; -; Convite; -; -
 PREFEITURA MUNICIPAL BALNEÁRIO GAIVOTA;78;2016;78;2016; Contratação de empresa do ramo pertinente para o fornecimento de materiais de limpeza e higiene, para o atendimento da Secretaria de Administração e Finanças, das unidades de Educação Infantil as unidades de Ensino Fundamental e Secretaria de Desenvolvimento Social do Município, durante o exercício de 2017.; Pregão presencial; 30/12/2016 12:01; 19/12/2016; Compras e Serviços; MENOR PRECO POR ITEM; 30/12/2016; HOMOLOGADO; -; 19/12/2016; 30/12/2016; -; Pregão presencial; -; -
 PREFEITURA MUNICIPAL BALNEÁRIO GAIVOTA;77;2016;77;2016; Contratação de empresa do ramo pertinente para o fornecimento parcelado de gêneros alimentícios, destinados as secretarias municipais e a manutenção da merenda escolar nas escolas de ensino fundamental, alimentação nos centros de educação infantil - CEIs e serviço de convivência e fortalecimento de vínculos, do Município, durante o exercício de 2017; Pregão presencial; 30/12/2016 08:00; 19/12/2016; Compras e Serviços; MENOR PRECO POR ITEM; 30/12/2016; HOMOLOGADO; -; 19/12/2016; 30/12/2016; -; Pregão presencial; -; -
 PREFEITURA MUNICIPAL BALNEÁRIO GAIVOTA;76;2016;76;2016; A presente Carta Convite visa a contratação de empresa especializada em fogos e artifícios para realização de show pirotécnico na orla marítima, com no mínimo 10 minutos de duração, para o Reveillon 2016/2017, com fornecimento de materiais conforme Termo de Referência.; Convite; 19/12/2016 09:01; 12/12/2016; Compras e Serviços; MENOR PRECO POR ITEM; 19/12/2016; HOMOLOGADO; -; 12/12/2016; 19/12/2016; -; Convite; -; -
 PREFEITURA MUNICIPAL BALNEÁRIO GAIVOTA;75;2016;75;2016; Locação de um imóvel situado na 3ª Avenida, nº 600, esquina com a Rua Ângelo Isoppo,  Bairro Santa Rita de Cássia, Balneário Gaivota - SC, o qual servirá para instalação do Centro de Referência de Assistência Social - CRAS e serviços inerentes, durante o ano exercício de 2017.; Dispensa de licitação; 12/12/2016 00:01; 12/12/2016; Compras e Serviços; MENOR PREÇO; 12/12/2016; HOMOLOGADO; -; 12/12/2016; 12/12/2016; -; Dispensa de licitação; -; -
 PREFEITURA MUNICIPAL BALNEÁRIO GAIVOTA;74;2016;74;2016; Aquisição de troféus e medalhas para os campeonatos de futebol e atividades esportivas do Projeto Viva Verão 2017 e outros eventos, conforme especificações constantes do Anexo I que integra este edital.; Convite; 19/12/2016 08:31; 12/12/2016; Compras e Serviços; MENOR PRECO POR ITEM; 19/12/2016; HOMOLOGADO; -; 12/12/2016; 19/12/2016; -; Convite; -; -
 PREFEITURA MUNICIPAL BALNEÁRIO GAIVOTA;73;2016;73;2016; Contratação de serviços de arbitragem, mesários e apoio técnico, com frete, quando necessário, destinados a atender os campeonatos e atividades esportivas do projeto Viva Verão 2017.; Convite; 19/12/2016 12:56; 12/12/2016; Compras e Serviços; MENOR PRECO POR ITEM; 19/12/2016; HOMOLOGADO; -; 12/12/2016; 19/12/2016; -; Convite; -; -
 PREFEITURA MUNICIPAL BALNEÁRIO GAIVOTA;72;2016;72;2016; Contratação de empresa especializada para locação, montagem e desmontagem de tendas, palco e palanque de Surf para atender necessidades da secretaria de Turismo, Cultura e Esporte, durante os eventos da temporada do ano de 2017,  conforme detalhamento em anexo.; Convite; 19/12/2016 07:31; 12/12/2016; Contratação de serviços; MENOR PREÇO GLOBAL; 19/12/2016; HOMOLOGADO; -; 12/12/2016; 19/12/2016; -; Convite; -; -
 PREFEITURA MUNICIPAL BALNEÁRIO GAIVOTA;71;2016;71;2016; Locação de duas salas comerciais, totalizando em 70 m², no imóvel situado no lote 15 (quinze) da quadra 16 A (dezesseis-a),  Avenida Santa Catarina, nº 282, Bairro Praia Gaivota, Balneário Gaivota - SC, que servirá para instalação da Biblioteca Pública Municipal e do Tele Centro Comunitário, durante o exercício de 2017.; Dispensa de licitação; -; 12/12/2016; Compras e Serviços; MENOR PRECO POR ITEM; 12/12/2016; HOMOLOGADO; -; 12/12/2016;  - ; -; Dispensa de licitação; -; -
 PREFEITURA MUNICIPAL BALNEÁRIO GAIVOTA;70;2016;70;2016; Aquisição parcelada de materiais elétricos, destinados a manutenção da rede de iluminação pública do município, durante o exercício de 2017,  nas condições fixadas no Edital.; Pregão presencial; 27/12/2016 12:01; 12/12/2016; Compras e Serviços; MENOR PRECO POR ITEM; 27/12/2016; HOMOLOGADO; -; 12/12/2016; 27/12/2016; -; Pregão presencial; -; -
 PREFEITURA MUNICIPAL BALNEÁRIO GAIVOTA;69;2016;69;2016; Aquisição parcelada de material de expediente e material escolar de distribuição gratuita para a rede municipal de ensino, para suprir as necessidades da Secretaria de Administração e Finanças, Secretaria de Arrecadação Municipal, Secretaria de Educação para o exercício de 2017,  nas condições fixadas no Edital.; Pregão presencial; 23/12/2016 09:01; 12/12/2016; Compras e Serviços; MENOR PRECO POR ITEM; 28/12/2016; HOMOLOGADO; -; 12/12/2016; 23/12/2016; -; Pregão presencial; -; -
 PREFEITURA MUNICIPAL BALNEÁRIO GAIVOTA;68;2016;68;2016; Contratação de shows artísticos com a banda CARTÃO POSTAL, que se realizará nos dias 24, 25, 26 e 27 de fevereiro de 2017, visando a realização do Carnaval 2017, no município de Balneário Gaivota.; Inexigibilidade de licitação; -; 07/12/2016; Contratação de serviços; MENOR PRECO POR ITEM; 07/12/2016; HOMOLOGADO; -; 07/12/2016;  - ; -; Inexigibilidade de licitação; -; -
 PREFEITURA MUNICIPAL BALNEÁRIO GAIVOTA;67;2016;67;2016; Contratação de dois shows artísticos, da banda CARTÃO POSTAL e o cantor FÁBIO VARELA, com iluminação e sonorização profissional, que se realizará no dia 31/12/2016, em comemoração ao Réveillon 2016/2017, à partir das 21 horas no município de Balneário Gaivota.; Inexigibilidade de licitação; -; 07/12/2016; Contratação de serviços; MENOR PRECO POR ITEM; 07/12/2016; HOMOLOGADO; -; 07/12/2016;  - ; -; Inexigibilidade de licitação; -; -
 PREFEITURA MUNICIPAL BALNEÁRIO GAIVOTA;66;2016;66;2016; Locação de um depósito com 200 m², no imóvel situado na Rua dos coqueiros, loteamento Santo Antônio II, Lagoa de Fora, Balneário Gaivota, que servirá para instalação do almoxarifado central da secretaria De obras, Durante o exercício de 2017.; Dispensa de licitação; -; 07/12/2016; Contratação de serviços; MENOR PRECO POR ITEM; 07/12/2016; HOMOLOGADO; -; 07/12/2016;  - ; -; Dispensa de licitação; -; -
